count,year,make,series,type,model,motor
6185,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6186,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6187,2009,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6188,2009,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6189,2009,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6190,2009,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6191,2009,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6192,2009,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6193,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6194,2009,BMW,3 Series,Sedan  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6195,2009,BMW,3 Series,Sedan  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6196,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6197,2009,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6198,2009,BMW,3 Series,Sedan  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6199,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6200,2009,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6201,2009,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6202,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6203,2009,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6204,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6205,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6206,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6207,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6208,2009,BMW,3 Series,Sedan  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6209,2009,BMW,3 Series,Sedan  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6210,2009,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6211,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6212,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6213,2009,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6214,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6215,2009,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6216,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6217,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6218,2009,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6219,2009,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6220,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6221,2009,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6222,2009,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6223,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6224,2009,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6225,2009,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6226,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6227,2009,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6228,2009,BMW,3 Series,Sedan  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6229,2009,BMW,3 Series,Sedan  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6230,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6231,2009,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6232,2009,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6233,2009,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6234,2009,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6235,2009,BMW,3 Series,Coupe  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6236,2009,BMW,3 Series,Coupe  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6237,2009,BMW,3 Series,Coupe  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6238,2009,BMW,3 Series,Coupe  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6239,2009,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6240,2009,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6241,2009,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
6242,2009,BMW,3 Series,Coupe  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6243,2009,BMW,3 Series,Coupe  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6244,2009,BMW,3 Series,Coupe  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6245,2009,BMW,3 Series,Coupe  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6246,2009,BMW,3 Series,Coupe  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6247,2009,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
6248,2009,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6249,2009,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
6250,2009,BMW,3 Series,Coupe  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6251,2009,BMW,3 Series,Coupe  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6252,2009,BMW,3 Series,Coupe  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6253,2009,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6254,2009,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6255,2009,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
6256,2009,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6257,2009,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6258,2009,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
6259,2009,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
6260,2009,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
6261,2009,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6262,2009,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6263,2009,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6264,2009,BMW,3 Series,Coupe  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6265,2009,BMW,3 Series,Coupe  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6266,2009,BMW,3 Series,Coupe  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6267,2009,BMW,3 Series,Coupe  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6268,2009,BMW,3 Series,Coupe  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6269,2009,BMW,3 Series,Coupe  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6270,2009,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
6271,2009,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6272,2009,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
6273,2009,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6274,2009,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
6275,2009,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
6276,2009,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6277,2009,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
6278,2009,BMW,3 Series,Wagon  ,328i,MOTOR(3.0L 6cyl 6M)
6279,2009,BMW,3 Series,Wagon  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6280,2009,BMW,3 Series,Wagon  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6281,2009,BMW,3 Series,Wagon  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6282,2009,BMW,3 Series,Wagon  ,328i,MOTOR(3.0L 6cyl 6M)
6283,2009,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6284,2009,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6285,2009,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6286,2009,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6287,2009,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6288,2009,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6289,2009,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6290,2009,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6291,2009,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6292,2009,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6293,2009,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6294,2009,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6295,2009,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6296,2009,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6297,2009,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6298,2010,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6299,2010,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6300,2010,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6301,2010,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6302,2010,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6303,2010,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6304,2010,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6305,2010,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6306,2010,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6307,2010,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6308,2010,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6309,2010,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6310,2010,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6311,2010,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6312,2010,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6313,2010,BMW,3 Series,Sedan  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6314,2010,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6315,2010,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6316,2010,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6317,2010,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6318,2010,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6319,2010,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6320,2010,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6321,2010,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6322,2010,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6323,2010,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6324,2010,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6325,2010,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6326,2010,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6327,2010,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6328,2010,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6329,2010,BMW,3 Series,Coupe  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6330,2010,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6331,2010,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6332,2010,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6333,2010,BMW,3 Series,Coupe  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6334,2010,BMW,3 Series,Coupe  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6335,2010,BMW,3 Series,Coupe  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6336,2010,BMW,3 Series,Coupe  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6337,2010,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
6338,2010,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
6339,2010,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6340,2010,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6341,2010,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6342,2010,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6343,2010,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6344,2010,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6345,2010,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6346,2010,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6347,2010,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6348,2010,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6349,2010,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6350,2010,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6351,2010,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6352,2010,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6353,2011,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6354,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6355,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6356,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6357,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6358,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6359,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6360,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6361,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6362,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6363,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6364,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6365,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6366,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6367,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6368,2011,BMW,3 Series,Sedan  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6369,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6370,2011,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6371,2011,BMW,3 Series,Sedan  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6372,2011,BMW,3 Series,Sedan  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6373,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6374,2011,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6375,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6376,2011,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6377,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6378,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6379,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6380,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6381,2011,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6382,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6383,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6384,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6385,2011,BMW,3 Series,Sedan  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6386,2011,BMW,3 Series,Sedan  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6387,2011,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6388,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6389,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6390,2011,BMW,3 Series,Sedan  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6391,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6392,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6393,2011,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6394,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6395,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6396,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6397,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6398,2011,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6399,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6400,2011,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6401,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6402,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6403,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6404,2011,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6405,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6406,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6407,2011,BMW,3 Series,Sedan  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6408,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6409,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6410,2011,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6411,2011,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6412,2011,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6413,2011,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
6414,2011,BMW,3 Series,Coupe  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6415,2011,BMW,3 Series,Coupe  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
6416,2011,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
6417,2011,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6418,2011,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
6419,2011,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
6420,2011,BMW,3 Series,Coupe  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6421,2011,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6422,2011,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
6423,2011,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
6424,2011,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
6425,2011,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
6426,2011,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
6427,2011,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
6428,2011,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
6429,2011,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
6430,2011,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
6431,2011,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
6432,2011,BMW,3 Series,Wagon  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6433,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6434,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6435,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6436,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6437,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6438,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6439,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6440,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6441,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6442,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6443,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6444,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6445,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6446,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6447,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6448,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6449,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6450,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6451,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6452,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6453,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6454,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6455,2011,BMW,3 Series,Diesel  ,335d,MOTOR(3.0L 6cyl Turbodiesel 6A)
6456,1997,BMW,3 Series,Sedan  ,328i,MOTOR
6457,1997,BMW,3 Series,Sedan  ,328i,MOTOR
6458,1997,BMW,3 Series,Sedan  ,328i,MOTOR
6459,1997,BMW,3 Series,Sedan  ,328i,MOTOR
6460,1997,BMW,3 Series,Sedan  ,328i,MOTOR
6461,1997,BMW,3 Series,Sedan  ,318i,MOTOR
6462,1997,BMW,3 Series,Sedan  ,328i,MOTOR
6463,1997,BMW,3 Series,Sedan  ,328i,MOTOR
6464,1997,BMW,3 Series,Sedan  ,328i,MOTOR
6465,1997,BMW,3 Series,Sedan  ,328i,MOTOR
6466,1997,BMW,3 Series,Sedan  ,328i,MOTOR
6467,1997,BMW,3 Series,Sedan  ,328i,MOTOR
6468,1997,BMW,3 Series,Sedan  ,328i,MOTOR
6469,1997,BMW,3 Series,Sedan  ,328i,MOTOR
6470,1997,BMW,3 Series,Sedan  ,328i,MOTOR
6471,1997,BMW,3 Series,Sedan  ,328i,MOTOR
6472,1997,BMW,3 Series,Sedan  ,328i,MOTOR
6473,1997,BMW,3 Series,Sedan  ,328i,MOTOR
6474,1997,BMW,3 Series,Sedan  ,328i,MOTOR
6475,1997,BMW,3 Series,Sedan  ,318i,MOTOR
6476,1997,BMW,3 Series,Sedan  ,328i,MOTOR
6477,1997,BMW,3 Series,Sedan  ,328i,MOTOR
